time_s,ax,ay,az,gx,gy,gz,mx,my,mz
13.123883,1.326917,0.729501,10.039582,1.953125,0.488281,23.010254,4.864055,34.718088,-71.015037
13.140483,1.376819,0.575922,9.883209,1.220703,-0.183105,17.028809,6.265664,34.256900,-72.393126
13.156979,1.512913,0.458479,9.908138,1.770020,0.122070,19.897461,6.966469,32.642743,-72.163444
13.173582,1.204433,0.533010,9.946665,1.770020,-0.549316,21.423340,6.732867,33.334524,-73.311852
13.189988,1.340527,0.449445,9.679245,1.647949,0.000000,20.141602,8.134476,31.489773,-71.015037
13.206519,1.415379,0.467513,9.697375,1.708984,0.976562,19.714355,7.200070,33.334524,-70.555674
13.223491,1.517449,0.564629,9.971594,2.136230,0.305176,22.888184,5.331258,32.873336,-70.555674
13.240436,1.478889,0.429118,9.874144,2.136230,-0.244141,23.864746,7.900875,32.642743,-74.000896
13.257000,1.342795,0.695623,10.234481,2.136230,0.000000,23.803711,7.433672,29.875616,-70.785355
13.273935,1.444866,0.546561,9.763097,1.953125,-0.244141,22.644043,6.499265,29.875616,-72.622807
13.290441,1.211237,0.408792,9.586328,1.525879,-0.061035,20.996094,7.433672,32.642743,-71.704081
13.307399,1.238456,0.383948,9.586328,1.403809,-0.427246,19.714355,7.900875,33.103930,-70.325992
13.324371,1.211237,0.350070,9.602192,1.586914,0.549316,18.615723,8.601679,31.028585,-71.933763
13.340939,1.086484,0.555595,9.812955,1.159668,-0.305176,15.563965,7.900875,31.259179,-73.082170
13.357005,1.351868,0.435894,9.799357,1.342773,-0.122070,14.343262,9.536085,31.028585,-71.474400
13.373566,1.063802,0.600766,9.763097,1.037598,-0.549316,14.221191,8.134476,31.950961,-72.393126
13.389971,1.349600,0.465255,9.751766,1.281738,0.244141,14.587402,7.667273,31.028585,-72.852489
13.406522,1.603642,0.327485,9.756298,1.525879,-0.122070,18.981934,10.003288,30.106210,-71.474400
13.423479,1.084216,0.537527,9.803890,1.464844,-0.244141,19.287109,8.368078,32.181555,-72.163444
13.440428,1.202164,0.469772,9.831085,1.464844,0.244141,17.639160,7.433672,31.720367,-70.325992
13.456958,1.442597,0.451704,9.865079,1.770020,0.122070,17.883301,10.003288,30.567397,-71.933763
13.473501,1.680762,0.411050,9.867345,1.953125,-0.305176,21.057129,12.105702,32.181555,-73.541533
13.489956,1.047925,0.598507,9.699641,1.525879,0.732422,18.798828,10.003288,31.489773,-71.933763
13.506680,1.444866,0.553337,9.957996,1.464844,0.488281,15.808105,11.872101,30.567397,-71.933763
13.523728,1.726127,0.246178,9.729103,1.647949,0.122070,17.700195,10.003288,29.183834,-71.474400
13.539944,1.560546,0.363621,9.774428,2.075195,0.122070,22.705078,9.068882,30.106210,-71.015037
13.556459,1.295162,0.435894,9.593127,2.197266,0.061035,21.972656,8.835281,28.953240,-71.704081
13.572986,1.419915,0.668521,9.942132,2.075195,0.671387,21.728516,8.835281,30.797991,-71.704081
13.589540,1.333722,0.544303,9.928535,2.014160,0.244141,20.996094,10.003288,28.261458,-74.230578
13.605962,1.118240,0.589473,9.776695,1.647949,0.366211,19.470215,10.937695,29.645022,-71.933763
13.622514,1.224847,0.433635,9.742701,1.464844,0.122070,16.540527,8.134476,30.106210,-73.771215
13.639528,1.365477,0.458479,9.742701,1.647949,0.610352,18.615723,9.769687,28.953240,-74.460259
13.655459,1.315576,0.487840,9.622588,1.525879,-0.366211,19.592285,9.536085,30.106210,-71.933763
13.672423,1.385892,0.521718,10.057712,1.525879,-0.854492,20.263672,10.003288,28.722646,-73.311852
13.688772,1.317844,0.512684,9.842416,1.586914,-0.305176,18.676758,10.470492,29.645022,-71.474400
13.705731,1.247529,0.688848,9.967061,1.525879,0.061035,17.883301,12.105702,31.259179,-73.082170
13.722244,1.467548,0.392982,9.744967,1.953125,0.183105,21.301270,12.806507,29.183834,-74.230578
13.738826,1.338259,0.492357,9.880943,2.197266,0.549316,23.925781,10.937695,27.800271,-71.474400
13.755594,1.068339,0.440411,9.402760,2.319336,0.671387,25.756836,9.769687,25.724926,-72.622807
13.771230,1.363209,0.562371,9.849215,2.197266,0.305176,24.658203,12.806507,28.261458,-72.852489
13.788306,1.376819,0.557854,9.799357,2.075195,0.000000,21.301270,13.040108,28.492052,-72.622807
13.804651,1.156800,0.562371,9.756298,1.647949,0.183105,17.456055,11.171296,26.647301,-71.704081
13.821572,1.197628,0.603024,9.828819,1.403809,0.732422,14.282227,10.937695,27.339083,-75.149304
13.838494,1.422183,0.546561,9.837884,1.098633,0.488281,14.526367,13.273710,29.183834,-73.771215
13.855532,1.215774,0.566888,9.722304,1.281738,0.000000,14.038086,10.937695,27.339083,-71.933763
13.872650,1.617251,0.322968,9.774428,1.464844,-0.488281,17.761230,14.208116,28.722646,-74.689941
13.889690,1.306503,0.530752,9.831085,1.464844,-0.305176,22.277832,10.704093,28.492052,-71.704081
13.906721,1.360941,0.422343,9.754032,2.197266,0.549316,25.146484,12.105702,25.263738,-73.541533
13.923559,1.156800,0.533010,9.484346,1.770020,0.427246,22.949219,12.806507,29.183834,-70.555674
13.940628,1.043388,0.571405,9.824286,1.586914,0.183105,19.226074,14.208116,26.416707,-74.230578
13.957375,1.258870,0.523976,9.778961,1.342773,0.366211,16.601562,13.040108,25.724926,-73.082170
13.974215,1.199896,0.616575,9.801624,1.281738,-0.976562,16.113281,14.208116,28.261458,-70.555674
13.990834,1.356404,0.490098,9.822020,1.342773,-0.244141,16.845703,13.740913,29.183834,-72.852489
14.007783,1.492499,0.435894,9.862813,1.586914,-0.732422,18.615723,13.507311,26.647301,-72.622807
14.024373,1.422183,0.426860,9.708706,1.525879,-1.159668,18.249512,14.208116,27.339083,-71.474400
14.040952,1.227115,0.598507,9.713239,1.342773,0.671387,12.451172,12.105702,25.724926,-70.785355
14.057986,1.177214,0.553337,9.828819,1.159668,0.488281,11.596680,15.376124,26.647301,-72.622807
14.074660,1.458475,0.406533,9.756298,1.403809,0.244141,14.343262,12.806507,26.877895,-72.852489
14.091737,1.202164,0.517201,9.751766,1.342773,-0.610352,15.319824,14.908921,25.724926,-75.378985
14.108441,1.494767,0.390724,9.851482,1.159668,0.305176,13.305664,13.740913,29.183834,-71.933763
14.125022,1.331454,0.526235,9.812955,1.647949,0.183105,18.127441,13.507311,26.647301,-73.541533
14.142029,1.202164,0.715950,9.962529,1.464844,1.037598,16.174316,13.974515,26.647301,-71.704081
14.158792,1.381355,0.485581,9.819754,1.159668,0.610352,15.563965,15.376124,27.108489,-73.541533
14.175792,1.247529,0.424601,9.713239,1.525879,0.061035,16.662598,17.011334,24.110768,-72.852489
14.192465,1.299699,0.621092,9.910405,1.098633,-0.244141,14.526367,15.843327,26.647301,-74.919622
14.209008,1.379087,0.451704,9.867345,1.098633,-0.427246,12.512207,15.609725,26.416707,-71.933763
14.226136,1.245261,0.535269,9.760831,1.098633,-0.122070,13.427734,15.142522,25.955519,-73.771215
14.242827,1.463011,0.359104,9.763097,1.037598,-0.549316,12.451172,14.908921,27.108489,-72.622807
14.259791,1.492499,0.372655,9.794825,1.464844,-0.244141,16.906738,13.740913,25.494332,-72.393126
14.276525,1.360941,0.356846,9.720038,1.708984,0.305176,19.592285,16.544131,26.416707,-71.933763
14.293617,1.335990,0.261988,9.701908,1.647949,-0.183105,21.240234,16.544131,23.188393,-71.474400
14.310783,1.345063,0.458479,9.729103,1.525879,-0.061035,21.179199,17.712139,25.724926,-73.541533
14.327878,1.240724,0.551078,9.803890,1.770020,0.793457,19.653320,14.908921,24.341362,-72.163444
14.344488,1.258870,0.562371,9.862813,1.647949,0.000000,17.883301,17.945741,24.571956,-71.474400
14.360716,1.326917,0.578181,9.849215,1.220703,0.305176,15.991211,16.777733,26.186113,-72.622807
14.377759,1.360941,0.573664,9.901340,1.098633,-0.122070,15.197754,18.646545,23.418987,-74.000896
14.394846,1.415379,0.510425,9.681511,1.464844,0.244141,16.723633,17.712139,24.341362,-72.622807
14.411822,1.288357,0.548820,9.846949,1.281738,-0.671387,16.723633,15.843327,25.263738,-72.622807
14.428314,1.283821,0.494615,9.851482,1.281738,-0.366211,16.296387,17.011334,25.033144,-71.474400
14.445332,1.265675,0.562371,9.880943,1.281738,-0.549316,15.075684,17.011334,24.571956,-73.771215
14.462343,1.590033,0.322968,9.690576,1.403809,-0.244141,15.502930,16.544131,23.649580,-72.393126
14.479355,1.669421,0.329744,9.706440,1.892090,-0.122070,23.986816,19.347350,23.649580,-71.474400
14.496361,1.440329,0.548820,9.790292,2.258301,0.000000,27.709961,17.712139,22.957799,-75.378985
14.512919,1.202164,0.580439,9.794825,2.319336,0.305176,25.512695,16.777733,22.035423,-74.919622
14.529774,1.170409,0.641419,10.118902,2.075195,-0.549316,22.949219,16.544131,23.649580,-72.393126
14.546840,1.340527,0.555595,9.781227,1.525879,0.000000,16.845703,17.244936,22.957799,-72.163444
14.563802,1.390428,0.609800,9.896807,1.403809,0.549316,14.648438,17.712139,18.807109,-71.244718
14.580482,1.390428,0.397499,9.808422,0.976562,-0.061035,14.831543,17.011334,23.649580,-71.474400
14.597525,1.698908,0.320710,9.747233,1.770020,0.488281,20.080566,18.646545,21.113048,-71.704081
14.614623,1.313308,0.630126,9.760831,1.525879,-1.403809,21.667480,19.113748,23.418987,-73.082170
14.631584,1.612715,0.537527,10.021452,2.319336,-0.366211,24.597168,19.580951,21.574235,-73.541533
14.648666,1.267943,0.566888,9.953464,2.136230,-0.915527,24.047852,18.646545,22.035423,-73.541533
14.665772,1.059266,0.555595,9.810689,1.525879,-0.122070,19.409180,17.712139,21.113048,-72.622807
14.682826,1.163604,0.575922,9.908138,1.342773,-0.244141,13.977051,18.646545,22.496611,-73.541533
14.699610,1.215774,0.634643,9.910405,1.220703,0.305176,12.451172,17.945741,20.882454,-73.771215
14.715773,1.193092,0.596249,9.837884,0.732422,0.183105,8.728027,18.880147,21.343641,-71.474400
14.732868,1.286089,0.535269,9.803890,0.244141,-0.061035,4.760742,19.113748,22.496611,-72.622807
14.749905,1.401769,0.377172,9.803890,0.854492,-0.244141,10.009766,17.478538,23.649580,-71.933763
14.766621,0.780273,0.808549,9.810689,0.305176,0.000000,5.371094,17.011334,23.188393,-72.393126
14.783267,1.823661,0.205525,9.754032,0.671387,0.061035,9.033203,19.814553,20.882454,-71.015037
14.799625,1.544668,0.533010,9.758564,1.892090,0.244141,19.958496,18.646545,18.807109,-73.082170
14.815733,1.052461,0.650453,9.810689,1.159668,0.122070,14.953613,19.113748,18.807109,-72.163444
14.832363,1.240724,0.555595,9.765363,0.732422,0.427246,8.483887,18.646545,18.807109,-73.082170
14.848930,1.433524,0.413309,9.733635,0.976562,0.610352,10.864258,18.412944,19.037702,-72.852489
14.865000,1.249797,0.492357,9.797091,0.976562,-0.305176,11.413574,20.982561,22.035423,-71.704081
14.881600,1.567350,0.399758,9.790292,0.976562,-0.244141,11.169434,17.478538,19.037702,-73.311852
14.897976,1.390428,0.517201,9.858280,1.098633,-0.122070,11.047363,20.748959,19.960078,-73.771215
14.914488,1.208969,0.542044,9.742701,0.854492,0.000000,8.666992,18.880147,19.498890,-74.689941
14.931608,1.252066,0.528493,9.806156,0.671387,-0.061035,7.934570,17.478538,19.498890,-71.474400
14.947735,1.320113,0.523976,9.878677,0.427246,0.183105,5.615234,17.478538,19.498890,-72.852489
14.964383,1.372282,0.501391,9.742701,0.671387,0.122070,6.347656,18.179342,20.190672,-73.082170
14.980942,1.265675,0.503649,9.878677,0.671387,-0.366211,6.530762,20.048154,19.268296,-73.082170
14.997865,1.510644,0.422343,9.735902,0.793457,-0.305176,10.437012,18.179342,20.190672,-73.541533
15.013283,1.540131,0.250695,9.772162,1.342773,-0.122070,16.784668,18.646545,19.268296,-72.163444
15.029995,1.047925,0.754345,9.880943,1.525879,0.549316,15.869141,18.179342,20.190672,-72.163444
15.050202,1.556009,0.508166,9.933067,1.159668,-1.281738,12.817383,19.347350,19.960078,-74.689941
15.066788,1.492499,0.564629,9.822020,1.220703,-0.244141,13.732910,19.347350,17.654139,-75.149304
15.083719,1.311040,0.517201,9.797091,1.281738,0.366211,13.488770,20.281756,17.654139,-72.852489
15.100363,1.311040,0.533010,9.788026,1.037598,-0.366211,12.756348,20.515357,21.574235,-74.919622
15.116939,1.236188,0.566888,9.781227,0.915527,0.122070,9.338379,20.748959,19.498890,-73.311852
15.133023,1.397233,0.481064,9.772162,0.854492,-0.061035,9.704590,20.515357,16.962357,-73.541533
15.149956,1.245261,0.505908,9.808422,0.976562,-0.427246,11.352539,19.347350,17.654139,-71.015037
15.166508,1.281553,0.535269,9.788026,0.671387,-0.305176,9.094238,21.683365,16.731763,-73.311852
15.183511,1.208969,0.575922,9.810689,0.671387,0.244141,7.751465,17.945741,18.115327,-71.933763
15.200450,1.274748,0.591732,9.837884,0.671387,-0.122070,7.690430,19.347350,18.576515,-72.852489
15.216976,1.197628,0.614317,9.903606,0.488281,0.244141,5.859375,20.048154,18.345921,-72.163444
15.233912,1.326917,0.537527,9.797091,0.549316,0.122070,4.638672,18.412944,19.498890,-71.933763
15.250450,1.261139,0.546561,9.851482,0.305176,-0.122070,3.417969,20.048154,17.423545,-72.622807
15.267439,1.184019,0.566888,9.799357,0.244141,0.122070,2.929688,20.515357,18.345921,-70.325992
15.284398,1.326917,0.510425,9.794825,0.122070,-0.305176,2.807617,19.814553,18.576515,-72.852489
15.301048,1.347332,0.487840,9.812955,0.183105,-0.244141,3.051758,20.281756,16.270576,-72.393126
15.317621,1.426720,0.478806,9.851482,0.305176,-0.122070,4.028320,22.150568,16.270576,-72.393126
15.333980,1.342795,0.467513,9.754032,0.244141,0.000000,5.310059,20.748959,15.809388,-70.555674
15.350528,1.358673,0.458479,9.765363,0.549316,-0.305176,8.544922,21.449764,16.501170,-71.704081
15.367510,1.242993,0.526235,9.799357,0.305176,0.305176,6.225586,19.580951,16.039982,-74.000896
15.384442,1.283821,0.560112,9.785760,0.732422,-0.122070,8.117676,19.113748,17.884733,-73.541533
15.400959,1.247529,0.618834,9.726837,0.305176,-0.305176,3.173828,20.748959,19.037702,-72.393126
15.417539,1.247529,0.539786,9.815221,0.122070,-0.366211,0.366211,20.281756,18.576515,-72.393126
15.433615,1.605910,0.359104,9.758564,0.427246,-0.488281,3.112793,21.216162,15.809388,-74.689941
15.450534,1.472084,0.372655,9.717772,0.976562,-0.427246,8.056641,17.945741,17.654139,-73.311852
15.467476,1.360941,0.453962,9.715505,0.732422,-0.061035,9.704590,22.150568,19.037702,-71.015037
15.484336,1.261139,0.501391,9.758564,0.732422,0.244141,8.850098,19.580951,18.345921,-72.163444
15.500850,1.401769,0.435894,9.799357,0.854492,0.122070,8.911133,19.580951,16.962357,-72.622807
15.517827,1.487962,0.424601,9.754032,0.671387,0.183105,8.178711,20.281756,16.731763,-72.393126
15.534871,1.372282,0.569146,9.846949,0.793457,-0.061035,10.620117,22.150568,16.731763,-72.852489
15.551921,1.267943,0.573664,9.756298,0.488281,-0.122070,7.568359,19.113748,15.117606,-73.082170
15.568397,1.233920,0.551078,9.776695,0.671387,-0.122070,6.530762,20.048154,17.423545,-71.704081
15.585445,1.140922,0.625609,9.865079,0.122070,-0.427246,1.647949,21.216162,17.192951,-71.474400
15.602565,1.329186,0.521718,9.819754,0.061035,-0.244141,-0.244141,21.916967,15.578794,-71.704081
15.619642,1.320113,0.505908,9.785760,0.061035,-0.488281,0.061035,21.449764,16.501170,-72.163444
15.636109,1.313308,0.539786,9.720038,-0.061035,-0.488281,-0.061035,20.048154,16.039982,-71.244718
15.653169,1.347332,0.555595,9.797091,0.000000,-0.671387,0.000000,20.982561,15.578794,-74.460259
15.669884,1.340527,0.535269,9.792559,0.000000,-0.549316,-0.061035,21.683365,18.576515,-70.096311
15.686238,1.370014,0.512684,9.749499,-0.183105,0.183105,-0.244141,21.216162,16.731763,-72.393126
15.703040,1.365477,0.508166,9.754032,-0.122070,0.183105,-0.305176,20.982561,16.039982,-71.704081
15.720133,1.374550,0.478806,9.783493,0.000000,0.000000,0.122070,22.384170,18.345921,-70.785355
15.737218,1.360941,0.533010,9.799357,0.061035,-0.549316,0.122070,20.515357,15.578794,-74.460259
15.754296,1.317844,0.481064,9.760831,0.122070,-0.610352,-0.061035,20.748959,14.425824,-72.852489
15.771126,1.326917,0.539786,9.724570,0.183105,-0.671387,0.000000,20.982561,18.807109,-71.244718
15.787839,1.342795,0.551078,9.844683,0.061035,-0.793457,-0.061035,20.982561,18.345921,-71.244718
15.804683,1.120508,0.228110,9.785760,-2.319336,0.488281,-23.010254,20.515357,17.884733,-69.866629
15.821778,1.340527,0.883080,9.769896,-1.281738,-0.366211,-13.732910,20.281756,17.192951,-71.933763
15.838670,1.320113,0.523976,9.733635,-0.122070,-0.244141,0.000000,20.982561,16.962357,-71.244718
15.855777,1.358673,0.451704,9.803890,-0.366211,0.183105,-0.183105,20.048154,18.807109,-69.407266
15.872420,1.354136,0.528493,9.738168,-0.122070,0.305176,-0.183105,17.945741,15.809388,-71.474400
15.889009,1.322381,0.503649,9.817487,-0.183105,0.122070,0.061035,19.814553,16.731763,-72.852489
15.905841,1.047925,0.535269,9.794825,0.000000,-0.183105,-0.427246,20.515357,16.501170,-71.244718
15.922818,1.379087,0.526235,9.749499,0.061035,-0.549316,-0.122070,19.347350,15.348200,-72.852489
15.939516,1.351868,0.530752,9.726837,-0.061035,-0.122070,-0.244141,17.244936,16.039982,-72.622807
15.956613,1.331454,0.517201,9.812955,0.000000,0.183105,-0.183105,19.580951,16.962357,-69.407266
15.971306,1.365477,0.492357,9.812955,-0.061035,0.061035,-0.244141,18.179342,16.501170,-71.244718
15.985630,1.329186,0.512684,9.797091,-0.061035,0.122070,-0.122070,21.449764,18.807109,-68.947903
16.000534,1.354136,0.535269,9.831085,0.000000,0.061035,-0.061035,21.449764,16.501170,-73.082170
16.017044,1.354136,0.514942,9.783493,-0.122070,-0.183105,0.061035,20.982561,15.578794,-71.704081
16.033916,1.213506,0.621092,9.846949,-0.366211,-0.061035,-1.037598,20.048154,18.345921,-72.622807
16.050470,1.181750,0.598507,9.742701,-0.610352,-0.244141,-6.042480,20.281756,18.115327,-70.555674
16.067372,1.208969,0.632385,9.844683,-0.854492,-0.427246,-9.216309,20.748959,17.654139,-73.311852
16.084377,1.245261,0.614317,9.783493,-1.037598,-0.183105,-11.779785,22.150568,19.498890,-71.474400
16.100854,1.267943,0.537527,9.840150,-1.159668,-0.915527,-14.099121,21.683365,18.115327,-71.015037
16.117886,1.428988,0.243920,9.844683,-0.854492,-0.366211,-11.474609,19.347350,17.654139,-71.474400
16.134959,1.345063,0.435894,9.717772,-1.281738,0.366211,-12.634277,20.281756,18.115327,-72.393126
16.152097,1.320113,0.553337,9.819754,-1.464844,-0.122070,-13.610840,21.216162,17.654139,-71.474400
16.169210,1.363209,0.542044,9.785760,-1.220703,-0.427246,-12.145996,19.347350,20.421266,-68.718222
16.186286,1.406306,0.587215,9.742701,-1.037598,-0.061035,-9.582520,19.580951,19.268296,-69.866629
16.203341,1.485694,0.537527,9.751766,-0.610352,-0.122070,-4.821777,21.916967,17.884733,-70.785355
16.220392,1.288357,0.510425,9.812955,-0.122070,-0.366211,0.183105,20.515357,18.345921,-70.785355
16.237019,1.401769,0.501391,9.763097,-0.183105,0.122070,-0.183105,19.347350,18.576515,-70.096311
16.254109,1.322381,0.544303,9.778961,-0.061035,0.000000,0.183105,19.347350,17.654139,-72.852489
16.271064,1.324649,0.523976,9.788026,0.000000,0.000000,-0.122070,20.748959,17.654139,-71.015037
16.287779,1.356404,0.460738,9.747233,-0.061035,0.061035,-0.061035,20.281756,19.960078,-72.393126
16.304314,1.317844,0.533010,9.810689,-0.122070,0.061035,-0.061035,20.748959,20.421266,-72.393126
16.320877,1.367746,0.521718,9.792559,-0.244141,0.061035,0.000000,20.515357,17.884733,-71.704081
16.337875,1.356404,0.523976,9.797091,-0.122070,0.122070,0.000000,19.580951,18.807109,-72.622807
16.355072,1.335990,0.535269,9.749499,0.061035,0.000000,-0.122070,21.449764,19.268296,-72.622807
16.372193,1.347332,0.508166,9.812955,0.000000,-0.122070,-0.061035,18.646545,17.423545,-74.000896
16.389276,1.311040,0.503649,9.826553,-0.183105,-0.061035,0.000000,18.412944,18.115327,-71.933763
16.406421,1.340527,0.535269,9.824286,0.061035,-0.122070,-0.061035,21.216162,18.115327,-71.474400
16.423440,1.313308,0.526235,9.785760,-0.183105,0.000000,-0.122070,20.982561,18.345921,-71.704081
16.440413,1.329186,0.510425,9.747233,-0.061035,0.000000,0.122070,21.916967,18.345921,-73.541533
16.456574,1.345063,0.508166,9.837884,-0.244141,0.061035,-0.061035,20.048154,19.268296,-69.407266
16.473332,1.340527,0.521718,9.769896,-0.122070,-0.183105,0.000000,19.113748,18.345921,-70.785355
16.489918,1.345063,0.508166,9.812955,-0.244141,-0.061035,-0.061035,18.880147,19.498890,-72.393126
16.506469,1.322381,0.530752,9.785760,-0.122070,-0.122070,0.061035,20.281756,18.576515,-71.933763
16.523431,1.349600,0.508166,9.765363,0.000000,0.061035,0.000000,18.646545,17.423545,-70.325992
16.540415,1.326917,0.528493,9.812955,0.061035,0.000000,0.000000,20.748959,18.576515,-71.474400
16.556961,1.349600,0.508166,9.790292,-0.183105,0.000000,-0.122070,19.113748,16.501170,-70.325992
16.573930,1.367746,0.503649,9.781227,-0.122070,-0.183105,-0.183105,19.347350,18.576515,-71.015037
16.590505,1.354136,0.512684,9.769896,-0.183105,0.061035,-0.061035,20.748959,18.115327,-70.555674
16.607497,1.385892,0.517201,9.810689,-0.061035,0.000000,0.000000,19.347350,19.037702,-72.393126
16.624453,1.349600,0.521718,9.790292,-0.122070,0.000000,0.000000,20.048154,19.268296,-71.244718
16.640978,1.342795,0.517201,9.760831,-0.183105,-0.061035,0.244141,19.113748,16.962357,-72.163444
16.657558,1.342795,0.537527,9.844683,0.000000,0.061035,-0.122070,21.449764,16.962357,-70.785355
16.673985,1.354136,0.501391,9.849215,-0.183105,0.000000,0.122070,20.048154,17.884733,-70.785355
16.690522,1.354136,0.501391,9.815221,0.000000,0.122070,-0.122070,19.814553,16.270576,-70.096311
16.707485,1.370014,0.510425,9.781227,-0.183105,0.000000,-0.183105,20.982561,17.884733,-70.785355
16.724426,1.340527,0.496874,9.720038,-0.244141,0.183105,0.122070,18.880147,19.498890,-71.015037
16.740957,1.347332,0.519459,9.788026,-0.061035,0.122070,0.061035,19.580951,19.729484,-70.785355
16.757524,1.367746,0.526235,9.824286,0.000000,0.061035,0.000000,18.646545,18.807109,-71.244718
16.773960,1.317844,0.508166,9.781227,0.061035,-0.061035,0.000000,20.281756,19.037702,-71.015037
16.790510,1.340527,0.505908,9.826553,-0.183105,0.183105,-0.122070,20.281756,19.037702,-71.474400
16.807775,1.360941,0.505908,9.790292,0.000000,-0.183105,-0.061035,21.449764,17.423545,-71.704081
16.824388,1.333722,0.510425,9.817487,-0.366211,-0.061035,-0.244141,20.281756,19.498890,-71.015037
16.840972,1.381355,0.501391,9.754032,-0.244141,0.000000,-0.183105,19.113748,18.345921,-72.163444
16.857551,1.351868,0.510425,9.778961,-0.183105,-0.183105,-0.244141,21.449764,19.268296,-69.866629
16.873972,1.329186,0.499132,9.792559,-0.183105,0.000000,-0.122070,18.179342,16.039982,-73.082170
16.890483,1.349600,0.533010,9.801624,-0.122070,-0.061035,-0.183105,20.748959,17.192951,-70.555674
16.907195,1.349600,0.519459,9.790292,-0.183105,0.000000,-0.244141,22.384170,17.423545,-71.704081
16.923724,1.311040,0.526235,9.772162,-0.122070,0.000000,0.000000,20.748959,15.809388,-72.852489
16.940363,1.390428,0.499132,9.781227,-0.061035,-0.122070,0.061035,20.281756,18.115327,-72.393126
16.956941,1.351868,0.472030,9.769896,-0.122070,0.061035,-0.183105,19.814553,15.348200,-70.555674
16.973503,1.333722,0.523976,9.817487,0.000000,0.000000,0.061035,20.515357,17.884733,-72.163444
16.989960,1.333722,0.542044,9.794825,-0.183105,0.000000,-0.061035,19.113748,18.345921,-70.325992
17.006501,1.374550,0.546561,9.806156,-0.122070,-0.061035,0.000000,19.814553,16.731763,-73.771215
17.023490,1.349600,0.519459,9.763097,0.061035,0.000000,0.122070,20.281756,18.115327,-71.933763
17.039488,1.304235,0.501391,9.803890,-0.061035,-0.061035,-0.061035,20.515357,17.884733,-73.082170
17.056559,1.345063,0.505908,9.783493,-0.183105,0.122070,0.122070,21.449764,17.423545,-71.704081
17.073328,1.383623,0.521718,9.810689,-0.061035,0.061035,-0.061035,21.916967,17.423545,-72.622807
17.089901,1.374550,0.519459,9.806156,-0.122070,0.061035,-0.183105,19.580951,17.423545,-72.622807
17.106536,1.345063,0.523976,9.790292,-0.061035,-0.061035,-0.122070,20.048154,17.884733,-71.704081
17.123605,1.379087,0.510425,9.846949,-0.061035,0.000000,-0.183105,20.048154,18.345921,-72.163444
17.140275,1.340527,0.494615,9.844683,-0.244141,-0.183105,-0.122070,19.814553,16.270576,-71.933763
17.157343,1.367746,0.530752,9.788026,-0.183105,-0.061035,-0.122070,21.449764,18.345921,-71.704081
17.174620,1.331454,0.512684,9.785760,-0.061035,0.000000,-0.122070,20.281756,18.576515,-72.852489
17.191708,1.363209,0.496874,9.846949,-0.061035,0.122070,-0.122070,18.880147,19.498890,-70.096311
17.208808,1.358673,0.501391,9.778961,-0.061035,-0.061035,-0.122070,19.814553,19.037702,-71.933763
17.225714,1.372282,0.510425,9.776695,-0.183105,0.000000,0.122070,21.683365,19.037702,-71.474400
17.242706,1.370014,0.514942,9.803890,-0.244141,0.122070,-0.061035,20.281756,18.115327,-71.015037
17.259845,1.370014,0.537527,9.858280,-0.061035,-0.122070,0.000000,21.916967,17.884733,-72.622807
17.276590,1.367746,0.530752,9.835618,-0.122070,-0.061035,0.061035,22.851373,20.190672,-69.866629
17.293702,1.349600,0.505908,9.781227,-0.122070,0.000000,-0.122070,19.347350,19.037702,-71.933763
17.310787,1.381355,0.508166,9.760831,-0.305176,-0.122070,-0.183105,20.748959,18.115327,-71.015037
17.327758,1.347332,0.517201,9.785760,-0.061035,0.061035,-0.122070,19.814553,18.115327,-70.096311
17.344305,1.335990,0.546561,9.856014,-0.244141,0.000000,-0.183105,21.449764,17.884733,-70.785355
17.360442,1.354136,0.533010,9.815221,-0.122070,0.061035,0.366211,20.048154,18.345921,-73.082170
17.376995,1.356404,0.485581,9.722304,-0.122070,-0.061035,0.122070,19.580951,18.345921,-71.704081
17.394063,1.351868,0.530752,9.799357,0.061035,0.061035,-0.061035,20.048154,17.423545,-71.244718
17.411162,1.340527,0.555595,9.835618,-0.061035,0.000000,0.000000,20.515357,16.962357,-68.488540
17.428261,1.324649,0.514942,9.806156,-0.122070,0.183105,-0.122070,19.814553,18.576515,-71.933763
17.444863,1.311040,0.528493,9.803890,-0.122070,-0.183105,0.122070,18.880147,21.343641,-72.852489
17.461744,1.347332,0.517201,9.783493,-0.183105,0.000000,-0.122070,22.150568,19.037702,-72.393126
17.478663,1.345063,0.483323,9.815221,0.061035,0.061035,-0.122070,18.179342,16.039982,-72.622807
17.495806,1.326917,0.496874,9.822020,0.000000,-0.061035,0.000000,20.281756,19.498890,-72.393126
17.512527,1.356404,0.503649,9.740434,-0.061035,-0.122070,0.122070,19.580951,16.962357,-70.785355
17.529598,1.329186,0.503649,9.812955,-0.183105,0.061035,0.061035,18.646545,18.807109,-72.163444
17.546656,1.340527,0.508166,9.801624,-0.122070,0.061035,-0.183105,19.347350,21.804829,-71.474400
17.563611,1.335990,0.499132,9.769896,0.061035,0.061035,-0.244141,19.814553,18.115327,-71.015037
17.580251,1.331454,0.519459,9.846949,-0.244141,0.061035,-0.122070,19.580951,19.268296,-69.407266
17.597152,1.326917,0.542044,9.797091,0.061035,-0.122070,0.244141,19.580951,18.807109,-69.407266
